PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;38;20;28079038_20_59;2022;03;2.9;V;0.9;V;2.3;V;1.2;V;0.8;V;0.5;V;1;V;0.8;V;2.2;V;1.7;V;1.3;V;0.4;V;0.5;V;1.4;V;2.3;V;1.7;V;1.4;V;1.4;V;0.9;V;0.5;V;0.9;V;0.9;V;1.2;V;1.5;V;1.5;V;0.9;V;0.6;V;1.2;V;1.3;V;1.3;V;0.8;V
28;079;38;20;28079038_20_59;2022;04;0.9;V;0.8;V;0.6;V;0.8;V;1.1;V;1;V;0.9;V;0.6;V;0.4;V;0.7;V;1;V;0.7;V;1.4;V;0.6;V;0.6;V;0.9;V;0.7;V;1;V;1.2;V;0.7;V;0.9;V;0.8;V;0.3;V;0.5;V;1.1;V;2.4;V;1.3;V;1.9;V;1.4;V;2.3;V;0;N
28;079;38;20;28079038_20_59;2022;05;1.5;V;1;V;1.1;V;1.1;V;1.4;V;1.7;V;1;V;1.1;V;1.7;V;2;V;2;V;1.5;V;2.8;V;2.3;V;0.6;V;0.8;V;1.2;V;2.5;V;1.9;V;1.8;V;1.8;V;1;V;0.6;V;0.9;V;1.1;V;1.2;V;1.9;V;1.1;V;1.3;V;0.6;V;1.5;V
28;079;38;20;28079038_20_59;2022;06;1.1;V;1.1;V;1.1;V;0.8;V;0.5;V;1.5;V;1.4;V;0.9;V;1.4;V;1.9;V;3.2;V;1.1;V;1.8;V;3;V;2.5;V;2.3;V;1.6;V;1.4;V;0.4;V;0.7;V;0.8;V;0.7;V;0.8;V;0.9;V;0.5;V;0.5;V;0.9;V;1.1;V;1.7;V;0.7;V;0;N
28;079;38;20;28079038_20_59;2022;07;1.6;V;1;V;0.7;V;1.4;V;1.7;V;1.5;V;1.1;V;1.3;V;1.7;V;1;V;1.6;V;1.6;V;2.4;V;2.3;V;1.4;V;1;V;0.9;V;1.1;V;0.8;V;1.3;V;1.3;V;1.1;V;1.1;V;0.8;V;0.4;V;1;V;0.8;V;1.8;V;1.8;V;0.5;V;0.6;V
28;079;38;20;28079038_20_59;2022;08;0.7;V;0.9;V;0.9;V;0.9;V;0.7;V;0.7;V;0.4;V;0.8;V;1;V;0.5;V;0.6;V;1.4;V;1.1;V;0.4;V;0.4;V;0.3;V;0.5;V;0.5;V;0.6;V;0.7;V;1.1;V;0.6;V;0.8;V;1.6;V;0.8;V;0.9;V;0.6;V;0.4;V;0.5;V;1.6;V;0.5;V
28;079;38;20;28079038_20_59;2022;09;1.3;V;0.5;V;0.6;V;0.3;V;1.4;V;0.5;V;0.5;V;0.7;V;0.5;V;0.7;V;1.6;V;1.1;V;0.6;V;1.6;V;2.1;V;1.5;V;1.2;V;0.7;V;1.6;V;1.3;V;2;V;1.3;V;0.7;V;0.5;V;0.3;V;0.7;V;1.4;V;1.1;V;0.5;V;1.1;V;0;N
28;079;38;20;28079038_20_59;2022;10;1.4;V;2;V;2.3;V;4.5;V;2.2;V;2.3;V;2.3;V;1.3;V;0.7;V;1.4;V;1.1;V;0.7;V;1.4;V;2.4;V;1.7;V;1.1;V;1.5;V;2.1;V;2.7;V;0.7;V;0.8;V;0.5;V;0.4;V;1.1;V;1.8;V;3.7;V;3.2;V;3.1;V;1.2;V;1;V;1.1;V
28;079;38;20;28079038_20_59;2022;11;0.8;V;1.7;V;1.3;V;0.9;V;1.8;V;1.6;V;1.7;V;1.8;V;1;V;2.7;V;1;V;0.5;V;0.8;V;1.1;V;0.4;V;0.4;V;0.4;V;0.4;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.9;V;0.9;V;1.2;V;0.9;V;0.6;V;3;V;3.1;V;0;N
28;079;38;20;28079038_20_59;2022;12;1.5;V;2.1;V;2.4;V;1.3;V;2.4;V;3;V;4.6;V;1.5;V;1.7;V;0.6;V;0.7;V;1.3;V;1.5;V;2.3;V;1.2;V;2.7;V;2;V;1.9;V;3.5;V;4.1;N;1.7;V;1.4;V;1.4;V;1.4;V;1.9;V;3.2;V;6.8;V;5.3;V;1.1;V;0.9;V;2.6;V
28;079;38;30;28079038_30_59;2022;01;0.9;V;0.8;N;1.2;V;0.7;V;0.4;V;0.6;V;0.8;V;0.8;V;0.3;V;0.5;V;0.9;V;0;N;0;N;0.9;N;0.8;V;1;V;1.4;V;1.9;V;1.2;V;0.9;V;0.7;V;0.6;V;0.7;V;0.7;V;0.6;V;0.8;V;1.1;V;1;V;1;V;1.2;V;1;V
28;079;38;30;28079038_30_59;2022;02;0.5;V;2.8;N;1.1;V;1;V;0.6;V;0.6;V;0.8;V;0.6;V;0.8;V;1.2;V;1;N;0.6;V;0.5;V;0.4;V;0.5;V;0.6;V;1.1;V;1.1;V;0.5;V;0.5;V;0.8;V;0.6;V;0.7;V;0.8;V;0.6;V;0.4;V;0.4;V;0.6;V;0;N;0;N;0;N
28;079;38;30;28079038_30_59;2022;03;0.5;N;0.4;V;0.7;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.6;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V;0.7;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.3;V;0.4;V;0.6;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V
28;079;38;30;28079038_30_59;2022;04;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.4;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.4;V;0.5;V;0.4;V;0.6;V;0;N
28;079;38;30;28079038_30_59;2022;05;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.2;V;0.2;V;0.3;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V
28;079;38;30;28079038_30_59;2022;06;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.4;V;0.3;V;0.2;V;0.3;V;0.4;V;0.5;V;0.3;V;0.4;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0;N
28;079;38;30;28079038_30_59;2022;07;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;38;30;28079038_30_59;2022;08;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.3;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V
28;079;38;30;28079038_30_59;2022;09;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.5;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.4;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.4;V;0.3;V;0.3;V;0;N
28;079;38;30;28079038_30_59;2022;10;0.4;V;0.6;V;0.7;V;1;V;0.6;V;0.5;V;0.6;V;0.4;V;0.3;V;0.4;V;0.3;V;0.2;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.2;V;0.2;V;0.1;V;0.1;V;0.3;V;0.3;V;0.7;V;0.6;V;0.6;V;0.3;V;0.3;V;0.3;V
28;079;38;30;28079038_30_59;2022;11;0.2;V;0.4;V;0.3;V;0.3;V;0.5;V;0.5;V;0.4;V;0.3;V;0.3;V;0.6;V;0.3;V;0.2;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.3;V;0.4;V;0.2;V;0.4;V;0.7;V;0;N
28;079;38;30;28079038_30_59;2022;12;0.3;V;0.5;V;0.6;V;0.5;V;0.6;V;0.8;V;1.2;V;0.5;V;0.6;V;0.4;V;0.4;V;0.4;V;0.3;V;0.5;V;0.4;V;0.8;V;0.7;V;0.8;V;0.9;V;1.1;V;0.5;V;0.3;V;0.4;V;0.5;V;0.7;V;0.9;V;1.4;V;1;V;0.3;V;0.3;V;0.8;V
28;079;38;35;28079038_35_59;2022;01;1.1;V;1;V;0.9;V;0.6;V;0.3;V;0.3;V;0.5;V;0.5;V;0.2;V;0.4;V;0.8;V;0;N;0;N;9.1;N;2.9;N;2;N;2;N;2.2;N;1.6;N;1;N;0.7;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V;0.6;V;0.9;V;0.6;V;1;V;0.9;V
28;079;38;35;28079038_35_59;2022;02;0.4;V;0.7;N;1.1;V;0.8;V;0.4;V;0.4;V;0.9;V;0.6;V;0.8;V;0.9;V;0.9;N;0.5;V;0.3;V;0.2;V;0.3;V;0.4;V;0.9;V;0.9;V;0.4;V;0.3;V;0.6;V;0.6;V;0.7;V;0.8;V;0.4;V;0.3;V;0.3;V;0.4;V;0;N;0;N;0;N
28;079;38;35;28079038_35_59;2022;03;0.6;V;0.3;V;0.5;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.5;V;0.4;V;0.3;V;0.2;V;0.2;V;0.3;V;0.5;V;0.4;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V
28;079;38;35;28079038_35_59;2022;04;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.3;V;0.5;V;0.4;V;0.5;V;0.3;V;0.5;V;0;N
28;079;38;35;28079038_35_59;2022;05;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.2;V;0.3;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.4;V
28;079;38;35;28079038_35_59;2022;06;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.4;V;0.4;V;0.2;V;0.4;V;0.4;V;0.6;V;0.3;V;0.3;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.4;V;0.2;V;0;N
28;079;38;35;28079038_35_59;2022;07;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;38;35;28079038_35_59;2022;08;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V
28;079;38;35;28079038_35_59;2022;09;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0;N
28;079;38;35;28079038_35_59;2022;10;0.2;V;0.3;V;0.3;V;0.4;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.5;V;0.4;V;0.4;V;0.2;V;0.1;V;0.1;V
28;079;38;35;28079038_35_59;2022;11;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.3;V;0.3;V;0;N
28;079;38;35;28079038_35_59;2022;12;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.4;V;0.6;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.4;V;0.3;V;0.3;V;0.5;V;0.6;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.8;V;0.6;V;0.1;V;0.2;V;0.4;V
28;079;39;7;28079039_7_8;2022;01;47;V;76;V;68;V;38;V;5;V;9;V;22;V;27;V;2;V;22;V;41;V;39;V;27;V;28;V;21;V;32;V;81;V;104;V;78;V;31;V;11;V;13;V;11;V;5;V;4;V;18;V;40;V;50;V;52;V;41;V;50;V
28;079;39;7;28079039_7_8;2022;02;3;V;114;V;51;V;29;V;4;V;33;V;23;V;23;V;25;V;46;V;65;V;7;V;5;V;4;V;18;V;13;V;66;V;40;V;1;V;6;V;24;V;9;V;29;V;15;V;3;V;2;V;2;V;10;V;0;N;0;N;0;N
28;079;39;7;28079039_7_8;2022;03;20;V;8;V;30;V;2;V;3;V;1;V;4;V;4;V;20;V;7;V;4;V;3;V;2;V;3;V;5;V;3;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;10;V;4;V;2;V;4;V
28;079;39;7;28079039_7_8;2022;04;2;V;1;V;2;V;2;V;3;V;3;V;6;V;4;V;2;V;2;V;3;V;3;V;4;V;1;V;2;V;5;V;2;V;3;V;3;V;1;V;4;V;4;V;3;V;2;V;9;V;4;V;3;V;9;V;2;V;5;V;0;N
28;079;39;7;28079039_7_8;2022;05;2;V;2;V;1;V;2;V;2;V;2;V;2;V;1;V;3;V;3;V;5;V;2;V;3;V;2;V;1;V;2;V;5;V;4;V;2;V;2;V;1;V;1;V;2;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;4;V
28;079;39;7;28079039_7_8;2022;06;4;V;3;V;3;V;2;V;1;V;10;V;3;V;3;V;2;V;13;V;7;V;1;V;3;V;5;V;3;V;2;V;3;V;1;V;1;V;3;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;2;V;4;V;3;V;0;N
28;079;39;7;28079039_7_8;2022;07;2;V;1;V;1;V;3;V;3;V;2;V;1;V;7;V;2;V;2;V;2;V;11;V;11;V;1;V;2;V;1;V;1;V;1;V;2;V;5;V;7;V;3;V;1;V;1;V;1;V;3;V;2;V;3;V;2;V;1;V;1;V
28;079;39;7;28079039_7_8;2022;08;7;V;2;V;9;V;4;V;2;V;1;V;4;V;7;V;2;V;2;V;3;V;5;V;4;V;1;V;1;V;2;V;57;N;1;V;4;V;3;V;4;V;4;N;8;V;4;V;2;V;1;V;3;V;1;V;2;V;5;V;2;V
28;079;39;7;28079039_7_8;2022;09;3;V;2;V;1;V;1;V;8;V;3;V;2;V;2;V;3;V;8;V;18;V;3;V;3;V;3;V;2;V;6;V;6;V;2;V;4;V;13;V;6;V;2;V;4;V;2;V;1;V;2;V;15;V;13;V;4;V;7;V;0;N
28;079;39;7;28079039_7_8;2022;10;27;V;34;V;23;V;65;V;43;N;12;V;28;V;8;V;10;V;4;V;3;V;3;V;11;V;38;V;11;V;6;V;7;V;31;V;15;V;3;V;3;V;2;V;1;V;7;V;13;V;28;V;24;V;18;V;4;V;11;V;5;V
28;079;39;7;28079039_7_8;2022;11;14;V;34;V;12;V;5;V;43;V;13;V;20;V;16;V;13;V;45;V;7;V;2;V;28;V;19;V;3;V;4;V;3;V;4;V;2;V;3;V;3;V;4;V;4;V;6;V;4;V;44;V;13;V;9;V;53;V;42;V;0;N
28;079;39;7;28079039_7_8;2022;12;7;V;32;V;27;V;16;V;10;V;12;V;68;V;4;V;5;V;3;V;2;V;10;V;6;V;4;V;4;V;15;V;6;V;13;V;18;V;39;V;6;V;4;V;4;V;8;V;9;V;44;V;78;V;42;V;3;V;3;V;27;V
28;079;39;8;28079039_8_8;2022;01;51;V;59;V;59;V;35;V;21;V;34;V;42;V;47;V;15;V;29;V;40;V;45;V;48;V;48;V;46;V;53;V;76;V;75;V;70;V;44;V;37;V;39;V;40;V;42;V;40;V;49;V;50;V;57;V;51;V;55;V;60;V
28;079;39;8;28079039_8_8;2022;02;18;V;74;V;68;V;59;V;25;V;38;V;48;V;46;V;58;V;75;V;67;V;43;V;26;V;16;V;33;V;40;V;67;V;57;V;16;V;34;V;38;V;33;V;51;V;52;V;29;V;25;V;18;V;41;V;0;N;0;N;0;N
28;079;39;8;28079039_8_8;2022;03;49;V;25;V;52;V;14;V;21;V;11;V;24;V;27;V;44;V;36;V;27;V;16;V;17;V;31;V;36;V;29;V;18;V;20;V;19;V;12;V;26;V;19;V;24;V;27;V;19;V;14;V;17;V;30;V;26;V;22;V;22;V
28;079;39;8;28079039_8_8;2022;04;11;V;8;V;11;V;16;V;21;V;21;V;24;V;15;V;12;V;15;V;18;V;18;V;21;V;9;V;14;V;20;V;22;V;19;V;17;V;7;V;17;V;24;V;11;V;13;V;32;V;34;V;26;V;30;V;19;V;39;V;0;N
28;079;39;8;28079039_8_8;2022;05;22;V;13;V;13;V;11;V;15;V;14;V;16;V;10;V;23;V;27;V;35;V;22;V;31;V;18;V;10;V;16;V;19;V;30;V;24;V;21;V;17;V;12;V;13;V;10;V;8;V;12;V;15;V;19;V;19;V;11;V;25;V
28;079;39;8;28079039_8_8;2022;06;17;V;17;V;19;V;17;V;10;V;25;V;25;V;13;V;12;V;30;V;24;V;20;V;29;V;41;V;29;V;21;V;20;V;21;V;7;V;14;V;15;V;10;V;11;V;12;V;9;V;10;V;11;V;17;V;29;V;13;V;0;N
28;079;39;8;28079039_8_8;2022;07;17;V;14;V;11;V;24;V;32;V;18;V;11;V;24;V;22;V;21;V;25;V;31;V;43;V;23;V;23;V;13;V;16;V;17;V;13;V;30;V;27;V;22;V;23;V;19;V;17;V;19;V;14;V;26;V;22;V;11;V;20;V
28;079;39;8;28079039_8_8;2022;08;31;V;21;V;34;V;29;V;23;V;22;V;21;V;34;V;23;V;14;V;21;V;28;V;25;V;13;V;10;V;10;V;15;N;9;V;22;V;23;V;28;V;16;N;14;V;19;V;12;V;3;V;13;V;3;V;9;V;30;V;15;V
28;079;39;8;28079039_8_8;2022;09;27;V;13;V;9;V;13;V;22;V;12;V;16;V;13;V;16;V;20;V;36;V;24;V;14;V;17;V;19;V;27;V;20;V;16;V;23;V;32;V;36;V;35;V;27;V;19;V;5;V;14;V;38;V;35;V;18;V;23;V;0;N
28;079;39;8;28079039_8_8;2022;10;51;V;54;V;62;V;78;V;69;N;37;V;52;V;38;V;34;V;34;V;28;V;26;V;45;V;61;V;41;V;38;V;35;V;47;V;35;V;21;V;19;V;15;V;14;V;26;V;40;V;58;V;45;V;49;V;36;V;35;V;32;V
28;079;39;8;28079039_8_8;2022;11;31;V;40;V;29;V;28;V;47;V;42;V;50;V;48;V;27;V;47;V;32;V;21;V;34;V;30;V;15;V;14;V;13;V;16;V;10;V;14;V;11;V;14;V;16;V;25;V;24;V;45;V;39;V;25;V;51;V;56;V;0;N
28;079;39;8;28079039_8_8;2022;12;35;V;39;V;48;V;39;V;41;V;37;V;50;V;31;V;32;V;14;V;18;V;25;V;25;V;35;V;25;V;49;V;41;V;35;V;51;V;59;V;27;V;20;V;30;V;29;V;33;V;52;V;63;V;46;V;19;V;19;V;55;V
28;079;39;12;28079039_12_8;2022;01;122;V;176;V;163;V;94;V;28;V;49;V;76;V;88;V;19;V;63;V;103;V;105;V;88;V;91;V;78;V;101;V;201;V;234;V;190;V;92;V;53;V;59;V;56;V;50;V;46;V;77;V;111;V;133;V;132;V;118;V;137;V
28;079;39;12;28079039_12_8;2022;02;22;V;249;V;146;V;103;V;31;V;88;V;83;V;81;V;97;V;145;V;167;V;53;V;33;V;23;V;60;V;60;V;168;V;119;V;18;V;43;V;74;V;47;V;95;V;75;V;33;V;28;V;21;V;56;V;0;N;0;N;0;N
28;079;39;12;28079039_12_8;2022;03;79;V;36;V;99;V;17;V;26;V;13;V;30;V;34;V;74;V;47;V;33;V;20;V;20;V;36;V;43;V;34;V;20;V;23;V;21;V;14;V;30;V;22;V;27;V;30;V;23;V;16;V;19;V;46;V;32;V;25;V;27;V
28;079;39;12;28079039_12_8;2022;04;14;V;10;V;13;V;19;V;26;V;26;V;33;V;21;V;16;V;18;V;23;V;22;V;28;V;11;V;17;V;28;V;25;V;24;V;21;V;9;V;22;V;29;V;15;V;16;V;46;V;40;V;31;V;43;V;23;V;47;V;0;N
28;079;39;12;28079039_12_8;2022;05;26;V;15;V;15;V;14;V;18;V;16;V;19;V;13;V;28;V;31;V;42;V;25;V;35;V;20;V;12;V;19;V;27;V;36;V;28;V;24;V;19;V;14;V;17;V;13;V;10;V;15;V;18;V;21;V;22;V;14;V;31;V
28;079;39;12;28079039_12_8;2022;06;23;V;21;V;24;V;20;V;12;V;40;V;29;V;18;V;15;V;51;V;35;V;22;V;34;V;49;V;34;V;25;V;25;V;23;V;9;V;18;V;18;V;13;V;15;V;16;V;12;V;12;V;13;V;20;V;35;V;17;V;0;N
28;079;39;12;28079039_12_8;2022;07;20;V;16;V;12;V;28;V;36;V;21;V;13;V;34;V;25;V;24;V;28;V;48;V;60;V;25;V;26;V;15;V;18;V;19;V;15;V;38;V;37;V;27;V;25;V;21;V;19;V;23;V;16;V;30;V;25;V;13;V;22;V
28;079;39;12;28079039_12_8;2022;08;42;V;24;V;48;V;35;V;26;V;25;V;27;V;44;V;26;V;16;V;25;V;36;V;32;V;15;V;12;V;13;V;70;N;11;V;28;V;27;V;34;V;21;N;27;V;24;V;15;V;5;V;18;V;5;V;11;V;38;V;17;V
28;079;39;12;28079039_12_8;2022;09;32;V;16;V;11;V;15;V;34;V;16;V;20;V;17;V;20;V;33;V;64;V;29;V;18;V;22;V;22;V;35;V;28;V;19;V;28;V;52;V;45;V;38;V;32;V;23;V;6;V;17;V;62;V;55;V;24;V;34;V;0;N
28;079;39;12;28079039_12_8;2022;10;92;V;105;V;96;V;178;V;134;N;55;V;96;V;51;V;49;V;40;V;32;V;30;V;62;V;119;V;57;V;47;V;45;V;94;V;58;V;26;V;24;V;18;V;16;V;37;V;59;V;101;V;82;V;77;V;42;V;52;V;39;V
28;079;39;12;28079039_12_8;2022;11;52;V;92;V;47;V;36;V;113;V;61;V;80;V;72;V;47;V;116;V;42;V;24;V;77;V;59;V;20;V;20;V;18;V;22;V;13;V;18;V;16;V;20;V;22;V;35;V;30;V;112;V;59;V;38;V;133;V;120;V;0;N
28;079;39;12;28079039_12_8;2022;12;47;V;88;V;90;V;63;V;56;V;55;V;154;V;38;V;40;V;19;V;21;V;41;V;35;V;42;V;32;V;72;V;50;V;54;V;78;V;119;V;36;V;27;V;36;V;42;V;46;V;119;V;182;V;110;V;24;V;23;V;97;V
28;079;39;14;28079039_14_6;2022;01;21.01;V;10.88;V;8.38;V;24.39;V;51.08;V;27.8;V;28.99;V;16.96;V;57.94;V;37.62;V;27.01;V;32.13;V;31.91;V;34.36;V;36.58;V;28.47;V;15.16;V;21.68;V;23.8;V;31.43;V;34.45;V;42.75;V;37.06;V;34.34;V;40.23;V;33.76;V;35.83;V;36.81;V;42.33;V;36.71;V;27.74;V
28;079;39;14;28079039_14_6;2022;02;61.76;V;21.71;V;16.68;V;17.92;V;48.88;V;53.38;V;31.3;V;43.34;V;31.51;V;17.37;V;18.92;V;35.32;V;47.89;V;65.6;V;49.1;V;40.15;V;18.06;V;23.43;V;56.19;V;45.1;V;43.55;V;52.44;V;40.13;V;32.93;V;42.54;V;41.29;V;56.35;V;31.05;V;0;N;0;N;0;N
28;079;39;14;28079039_14_6;2022;03;32.16;V;54.92;V;24.97;V;71.82;V;61.33;V;72.04;V;47.91;V;53.98;V;33.52;V;42.65;V;51.94;V;59.02;V;67.05;V;46.55;V;37.19;V;41.65;V;55.45;V;51.15;V;53.41;V;68.58;V;54.87;V;65.82;V;58.04;V;51.45;V;49.9;V;65.04;V;57.15;V;56.98;V;56.16;V;49.22;V;68.41;V
28;079;39;14;28079039_14_6;2022;04;75.42;V;85.64;V;77.99;V;78.74;V;71.18;V;71.94;V;59.96;V;57.9;V;56.43;V;51.74;V;62.1;V;70.18;V;56.32;V;75.02;V;70.93;V;63.03;V;72.35;V;78.54;V;60.49;V;84.52;N;79.52;V;62.16;V;75.82;V;77.83;V;65.84;V;58.65;V;55.36;V;41.16;V;77.21;V;46.59;V;0;N
28;079;39;14;28079039_14_6;2022;05;59.43;V;65.65;V;74.87;V;77.85;V;78.43;V;82.52;V;81.83;V;84.89;V;82.46;V;85.98;V;74.18;V;87.56;V;77.62;V;81.12;V;72.83;V;59.12;V;51.1;V;58.91;V;72.75;V;78.37;V;87.31;V;78.38;V;77.14;V;72.32;V;78.47;V;73.5;V;60.88;V;80.53;V;74.15;V;79.29;V;60;V
28;079;39;14;28079039_14_6;2022;06;56;V;60.12;V;62.82;V;63.79;V;75.01;V;59.85;V;52.89;V;49.03;V;47.64;V;63.55;V;71.19;V;84.31;V;68.37;V;49.45;V;58.01;V;69.85;V;60.96;V;72.27;V;69.71;V;64.29;V;72.65;V;67.53;V;64.93;V;63.19;V;61.45;V;74.52;V;72.03;V;72.36;V;90.21;N;61.76;V;0;N
28;079;39;14;28079039_14_6;2022;07;74.92;V;70.02;V;71.25;V;69.1;V;67.9;V;45.79;N;92.28;N;79.69;V;94.99;V;98.01;V;83.67;V;91.33;V;91.35;V;97.1;V;90.75;V;98.8;V;91.59;V;93.39;V;80.83;V;80.87;V;73.31;V;69.39;V;79.08;V;61.05;V;66.1;V;57.96;V;82.63;V;77.99;V;77.24;V;76.78;V;86.28;V
